pair_id,company_a_global_id,company_b_global_id,current_identity_state_a,current_identity_state_b,source_id,assisted_bucket
FZ-00001-315216-318033,e1dbd5df-9781-4bcd-8214-bd3ea6e2de2f,d3121b4e-5528-401a-bed6-ad80bc8ebeaf,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Balady,UNSURE
FZ-00002-315216-566691,e1dbd5df-9781-4bcd-8214-bd3ea6e2de2f,,NO_VERIFIABLE_IDENTITY,,Balady,UNSURE
FZ-00003-315216-568213,e1dbd5df-9781-4bcd-8214-bd3ea6e2de2f,,NO_VERIFIABLE_IDENTITY,,Balady,UNSURE
FZ-00004-318033-566691,d3121b4e-5528-401a-bed6-ad80bc8ebeaf,,NO_VERIFIABLE_IDENTITY,,Balady,UNSURE
FZ-00005-318033-568213,d3121b4e-5528-401a-bed6-ad80bc8ebeaf,,NO_VERIFIABLE_IDENTITY,,Balady,UNSURE
FZ-00006-566691-568213,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00007-320197-437618,ecd2ce3b-dfcf-4412-9e40-525c61884621,,NO_VERIFIABLE_IDENTITY,,Balady,UNSURE
FZ-00008-314347-317163,8f8bc1c7-bde5-4c07-8570-6bce2272bfe2,a6d99e7c-1a44-4bef-ba1c-4d6b7e1e74ac,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Balady,UNSURE
FZ-00009-314347-566034,8f8bc1c7-bde5-4c07-8570-6bce2272bfe2,,NO_VERIFIABLE_IDENTITY,,Balady,UNSURE
FZ-00010-314347-566037,8f8bc1c7-bde5-4c07-8570-6bce2272bfe2,,NO_VERIFIABLE_IDENTITY,,Balady,UNSURE
FZ-00011-314347-568144,8f8bc1c7-bde5-4c07-8570-6bce2272bfe2,,NO_VERIFIABLE_IDENTITY,,Balady,UNSURE
FZ-00012-317163-566034,a6d99e7c-1a44-4bef-ba1c-4d6b7e1e74ac,,NO_VERIFIABLE_IDENTITY,,Balady,UNSURE
FZ-00013-317163-566037,a6d99e7c-1a44-4bef-ba1c-4d6b7e1e74ac,,NO_VERIFIABLE_IDENTITY,,Balady,UNSURE
FZ-00014-317163-568144,a6d99e7c-1a44-4bef-ba1c-4d6b7e1e74ac,,NO_VERIFIABLE_IDENTITY,,Balady,UNSURE
FZ-00015-566034-566037,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00016-566034-568144,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00017-566037-568144,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00018-315409-318226,6b9ffe88-6ef5-4b95-b4ed-d0d8fbed6e67,ac6e790d-d9b4-4541-b0ff-307988e9e67b,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Balady,UNSURE
FZ-00019-315409-566841,6b9ffe88-6ef5-4b95-b4ed-d0d8fbed6e67,,NO_VERIFIABLE_IDENTITY,,Balady,UNSURE
FZ-00020-318226-566841,ac6e790d-d9b4-4541-b0ff-307988e9e67b,,NO_VERIFIABLE_IDENTITY,,Balady,UNSURE
FZ-00021-314505-317321,e2480425-faf6-40f0-b4ef-de937494ab5e,f05a7be4-8ca0-4eff-9db0-004af3cd260d,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Balady,UNSURE
FZ-00022-315273-318090,45fed8b6-58d4-4c3d-b2d5-b3797bb838e0,d3fedc42-bdba-46b2-ac09-ad9069e9fd38,REVIEW_REQUIRED,REVIEW_REQUIRED,Balady,UNSURE
FZ-00023-315273-566738,45fed8b6-58d4-4c3d-b2d5-b3797bb838e0,,REVIEW_REQUIRED,,Balady,UNSURE
FZ-00024-318090-566738,d3fedc42-bdba-46b2-ac09-ad9069e9fd38,,REVIEW_REQUIRED,,Balady,UNSURE
FZ-00025-315204-318021,dd7c7b41-fa7b-426f-82f7-68601f5445e0,28562bee-4f41-4d27-adef-f5561e17889d,REVIEW_REQUIRED,REVIEW_REQUIRED,Balady,UNSURE
FZ-00026-315204-566683,dd7c7b41-fa7b-426f-82f7-68601f5445e0,,REVIEW_REQUIRED,,Balady,UNSURE
FZ-00027-318021-566683,28562bee-4f41-4d27-adef-f5561e17889d,,REVIEW_REQUIRED,,Balady,UNSURE
FZ-00028-327164-329952,4bd357e7-544e-4932-9ea4-0ec87d8dc409,8aece8b2-7b5e-4d12-9063-86899f6126b8,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00029-322625-330319,418afed5-e0d6-4539-878f-0bd47129b7ce,f5af2d6e-3a55-47fe-973c-73ff00721a46,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00030-331577-331677,301a82e8-197d-4a65-b657-363d7ca7182f,4dc1ae39-89fd-428f-bd64-603ba1f3d179,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00031-325763-338617,d945731a-273d-4fb7-92d8-ca8c6f708fb6,ed60b958-e756-42c2-8b67-859fb7c524c7,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00032-338815-338819,4c02249c-e48e-4daf-ae6b-c4cbc7f76199,84b5c702-d438-4731-ba6d-75d2bc7148c1,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00033-331999-332082,5c4d7cbb-d55b-43ff-89bd-492f46d96f21,07843fd3-966d-4052-9fb6-768574bbb478,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00034-329930-337015,0c995113-1a8f-4ec0-802d-09b40cf78aa2,a64c0c3b-c560-41b7-81a9-a2b7a5181380,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00035-323605-326126,8f17389b-48b0-417d-a850-c535abd487f2,670d2b09-6231-410e-bf2f-60b87fa22d5b,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00036-328223-336938,dd599539-1613-49b6-906f-76a171fda674,61bcfd2d-8f31-4210-aa57-b2d44c5a2ef5,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00037-326697-331639,00d28c3d-bc55-4ced-afd6-c1047883f7c3,1e1111c8-9b00-4c0c-aeaa-6b7a99469282,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00038-332985-333380,22cc69ea-75fb-4579-a0a1-fdaa66896937,0a7e58a8-a7a3-47a3-bd17-3f32172b1940,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00039-325023-336026,25311955-fe32-47bf-b883-41bf2c90d4d9,103e39dc-c131-4041-b3c6-707f24b372fa,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00040-324646-325479,1d70b419-30ff-47f9-973c-927afd2051f6,43fee9be-1188-4c70-8b81-b26f84739714,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00041-324646-338752,1d70b419-30ff-47f9-973c-927afd2051f6,d37fbdbb-0334-4c15-b7f7-67f48f22c36a,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00042-325479-338752,43fee9be-1188-4c70-8b81-b26f84739714,d37fbdbb-0334-4c15-b7f7-67f48f22c36a,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00043-333918-338138,4ebd3845-6967-4074-8852-53867bea3aee,af0dd899-f65a-44ba-8031-40c134301ee4,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00044-333657-335735,bc65b087-9960-4b8b-9e0b-4b789eaa6e8f,81bf9895-6d58-4f72-8af5-e917ccf08b2c,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00045-338033-340053,4174e7f4-f79f-4cfe-888e-6646102b2a52,499a641e-d318-4bc2-8234-ee90d4eb76a9,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00046-340053-340065,499a641e-d318-4bc2-8234-ee90d4eb76a9,2bb53917-309a-4c6e-9373-b7f4717832ac,REVIEW_REQUIRED,REVIEW_REQUIRED,Apollo Accounts,UNSURE
FZ-00047-116217-449631,4b5cc7ba-b7b9-4ea6-9f5c-4d192210c628,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00048-55511-393580,251c0e00-963f-4e37-ac69-f1867d04df69,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00049-137835-469797,b7e30363-c9ac-4223-b165-d8f80b787114,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00050-17735-357492,ae5d9d7d-cd7c-43a4-97a5-0e69015bd4bb,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00051-63497-401115,f5c701ec-1587-494f-a285-a052a185cc66,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00052-145355-476560,c12d7446-820b-4802-889b-0d664e6d1019,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00053-135535-467604,bde9e9ba-a7b4-4eaa-b23a-e256b7aba0a3,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00054-69282-406562,438db78f-6a65-4e35-a9c9-41995715c915,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00055-136442-468469,9090de59-6aa0-4ab7-9111-4ada5a26ee7f,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00056-31822-166500,f0249306-e858-4d3d-b256-36ec3c305075,cec4317f-f555-4934-8a62-2b2fadccb110,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00057-31822-496595,f0249306-e858-4d3d-b256-36ec3c305075,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00058-166500-496595,cec4317f-f555-4934-8a62-2b2fadccb110,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00059-137763-469729,173e6d52-d652-4c97-9c27-0a0bfb21ed71,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00060-152658-483532,3dbfde3e-f0fe-4536-954e-90ae3fd692e2,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00061-52065-390228,4bbc2f27-ad25-48cb-ade2-6b26bea461af,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00062-166310-168077,a2064fc3-3ff5-4d89-a078-18f472ed5406,9406f78e-ad9c-4590-a218-09da22b6e2a1,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00063-102197-436245,bc1df802-abda-4a61-9602-0600fa119e21,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00064-192332-520493,f56e3904-c00b-45bb-89e9-741a119d8802,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00065-18552-37208,635905bc-d02b-41f1-ae9d-31aa26497142,218d3f7c-639f-49c5-8587-0c5281e95e8d,NO_VERIFIABLE_IDENTITY,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00066-18552-37209,635905bc-d02b-41f1-ae9d-31aa26497142,68d511c3-ca25-47bd-8eee-0a57cc1993b7,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00067-18552-37223,635905bc-d02b-41f1-ae9d-31aa26497142,9e3efd14-946e-4978-a37c-195e50a86e43,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00068-18552-37323,635905bc-d02b-41f1-ae9d-31aa26497142,9909cde8-dea9-4843-98aa-aec9aaa2fd69,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00069-18552-358283,635905bc-d02b-41f1-ae9d-31aa26497142,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00070-18552-376121,635905bc-d02b-41f1-ae9d-31aa26497142,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00071-18552-376135,635905bc-d02b-41f1-ae9d-31aa26497142,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00072-18552-376233,635905bc-d02b-41f1-ae9d-31aa26497142,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00073-37208-37209,218d3f7c-639f-49c5-8587-0c5281e95e8d,68d511c3-ca25-47bd-8eee-0a57cc1993b7,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00074-37208-37223,218d3f7c-639f-49c5-8587-0c5281e95e8d,9e3efd14-946e-4978-a37c-195e50a86e43,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00075-37208-37323,218d3f7c-639f-49c5-8587-0c5281e95e8d,9909cde8-dea9-4843-98aa-aec9aaa2fd69,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00076-37208-358283,218d3f7c-639f-49c5-8587-0c5281e95e8d,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00077-37208-376121,218d3f7c-639f-49c5-8587-0c5281e95e8d,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00078-37208-376135,218d3f7c-639f-49c5-8587-0c5281e95e8d,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00079-37208-376233,218d3f7c-639f-49c5-8587-0c5281e95e8d,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00080-37209-37223,68d511c3-ca25-47bd-8eee-0a57cc1993b7,9e3efd14-946e-4978-a37c-195e50a86e43,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00081-37209-37323,68d511c3-ca25-47bd-8eee-0a57cc1993b7,9909cde8-dea9-4843-98aa-aec9aaa2fd69,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00082-37209-358283,68d511c3-ca25-47bd-8eee-0a57cc1993b7,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00083-37209-376121,68d511c3-ca25-47bd-8eee-0a57cc1993b7,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00084-37209-376135,68d511c3-ca25-47bd-8eee-0a57cc1993b7,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00085-37209-376233,68d511c3-ca25-47bd-8eee-0a57cc1993b7,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00086-37222-37227,e124c544-bf94-4951-885a-409a607654fb,2229a2b2-3b2d-4ab4-9d5f-b47776639f4e,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00087-37222-162610,e124c544-bf94-4951-885a-409a607654fb,bfc1de6f-2fe3-4f36-b664-8dca26e39c4f,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00088-37222-376134,e124c544-bf94-4951-885a-409a607654fb,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00089-37222-376139,e124c544-bf94-4951-885a-409a607654fb,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00090-37222-492826,e124c544-bf94-4951-885a-409a607654fb,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00091-37223-37323,9e3efd14-946e-4978-a37c-195e50a86e43,9909cde8-dea9-4843-98aa-aec9aaa2fd69,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00092-37223-358283,9e3efd14-946e-4978-a37c-195e50a86e43,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00093-37223-376121,9e3efd14-946e-4978-a37c-195e50a86e43,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00094-37223-376135,9e3efd14-946e-4978-a37c-195e50a86e43,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00095-37223-376233,9e3efd14-946e-4978-a37c-195e50a86e43,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00096-37227-162610,2229a2b2-3b2d-4ab4-9d5f-b47776639f4e,bfc1de6f-2fe3-4f36-b664-8dca26e39c4f,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00097-37227-376134,2229a2b2-3b2d-4ab4-9d5f-b47776639f4e,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00098-37227-376139,2229a2b2-3b2d-4ab4-9d5f-b47776639f4e,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00099-37227-492826,2229a2b2-3b2d-4ab4-9d5f-b47776639f4e,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00100-37323-358283,9909cde8-dea9-4843-98aa-aec9aaa2fd69,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00101-37323-376121,9909cde8-dea9-4843-98aa-aec9aaa2fd69,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00102-37323-376135,9909cde8-dea9-4843-98aa-aec9aaa2fd69,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00103-37323-376233,9909cde8-dea9-4843-98aa-aec9aaa2fd69,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00104-162610-376134,bfc1de6f-2fe3-4f36-b664-8dca26e39c4f,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00105-162610-376139,bfc1de6f-2fe3-4f36-b664-8dca26e39c4f,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00106-162610-492826,bfc1de6f-2fe3-4f36-b664-8dca26e39c4f,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00107-358283-376121,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00108-358283-376135,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00109-358283-376233,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00110-376121-376135,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00111-376121-376233,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00112-376134-376139,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00113-376134-492826,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00114-376135-376233,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00115-376139-492826,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00116-312020-563253,b1934cd1-6fa7-48e3-9a98-ee4864327d77,,DETERMINISTIC_SINGLE_SOURCE,,NCNP,ESCALATE
FZ-00117-101138-219456,2ead6f8e-7aee-4ba3-8aa8-7812bc5750ef,5776c55f-484f-49a5-b27d-e010a776c675,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00118-101138-545684,2ead6f8e-7aee-4ba3-8aa8-7812bc5750ef,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00119-219456-545684,5776c55f-484f-49a5-b27d-e010a776c675,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00120-314207-565434,870a89ef-90a2-48c6-89a5-3507a3e0d9ef,,DETERMINISTIC_SINGLE_SOURCE,,NCNP,ESCALATE
FZ-00121-122150-155261,81fa10b2-1e59-48eb-ac57-69380b13f82f,d103bbe5-4281-47db-91b4-7b1562f67b8b,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00122-122150-486044,81fa10b2-1e59-48eb-ac57-69380b13f82f,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00123-155261-486044,d103bbe5-4281-47db-91b4-7b1562f67b8b,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00124-307919-559200,f93da142-e142-4d64-a035-420be1191832,,REVIEW_REQUIRED,,NCNP,UNSURE
FZ-00125-105674-140475,c850728b-04f5-4f19-b50f-ddfb980ec6e0,a47cc18c-7e05-4def-989e-85f400768292,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00126-105674-223953,c850728b-04f5-4f19-b50f-ddfb980ec6e0,f04d4c34-0559-49b7-aa71-0c02af75a87b,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00127-105674-439661,c850728b-04f5-4f19-b50f-ddfb980ec6e0,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00128-140475-223953,a47cc18c-7e05-4def-989e-85f400768292,f04d4c34-0559-49b7-aa71-0c02af75a87b,NO_VERIFIABLE_IDENTITY,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00129-140475-439661,a47cc18c-7e05-4def-989e-85f400768292,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00130-223953-439661,f04d4c34-0559-49b7-aa71-0c02af75a87b,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00131-134722-221151,65190cfd-eef9-4b69-848c-972844cc58cf,d093d522-2cb9-4ccf-b11d-c88808a9f053,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00132-134722-466922,65190cfd-eef9-4b69-848c-972844cc58cf,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00133-134722-546609,65190cfd-eef9-4b69-848c-972844cc58cf,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00134-221151-466922,d093d522-2cb9-4ccf-b11d-c88808a9f053,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00135-221151-546609,d093d522-2cb9-4ccf-b11d-c88808a9f053,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00136-466922-546609,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00137-221957-224346,a28dfc16-6115-4590-8054-c2639c145105,028775a1-a2eb-4cd3-90ad-9eb56dee4f0f,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00138-38880-168488,678f9295-0668-401e-b873-01d964af66dc,2d1c2cc2-89eb-4be9-a531-8f6c6a9c2de3,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00139-38880-498509,678f9295-0668-401e-b873-01d964af66dc,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00140-103399-200035,129183d3-038e-447b-9fc5-c75988c9c962,a0b4a983-e001-4630-9793-6085092161c7,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00141-103399-437434,129183d3-038e-447b-9fc5-c75988c9c962,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00142-168488-498509,2d1c2cc2-89eb-4be9-a531-8f6c6a9c2de3,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00143-200035-437434,a0b4a983-e001-4630-9793-6085092161c7,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00144-12931-185859,deb5ed8e-458f-4fe0-98f4-c14fd7b8994e,8fd20767-1318-40f9-b10d-52d9786bd519,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00145-12931-352836,deb5ed8e-458f-4fe0-98f4-c14fd7b8994e,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00146-12931-514848,deb5ed8e-458f-4fe0-98f4-c14fd7b8994e,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00147-173987-174509,6efb9918-4840-4c64-aacc-e55d760a4d27,0e976ac4-242e-44b2-a889-1ab249787890,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00148-185859-352836,8fd20767-1318-40f9-b10d-52d9786bd519,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00149-185859-514848,8fd20767-1318-40f9-b10d-52d9786bd519,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00150-188645-517256,f23d91ec-a24d-46fc-b9e5-db71a32e243c,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00151-352836-514848,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00152-211427-538265,6f2d0d90-d73e-4e86-91f3-7004e4bf04a4,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00153-313219-564446,ed20fbcb-6a35-4110-8801-e135f983db3d,,DETERMINISTIC_SINGLE_SOURCE,,NCNP,ESCALATE
FZ-00154-1786-1792,bac00a3d-0895-4185-b8bd-61f5f583b084,9006876d-a8d9-4880-ba96-527fb48269c9,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00155-1786-37599,bac00a3d-0895-4185-b8bd-61f5f583b084,472064f0-0136-48c9-8fac-475cd062c167,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00156-1786-75828,bac00a3d-0895-4185-b8bd-61f5f583b084,833c6568-61f3-4979-97da-56b346bf8fdf,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00157-1786-341952,bac00a3d-0895-4185-b8bd-61f5f583b084,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00158-1786-376388,bac00a3d-0895-4185-b8bd-61f5f583b084,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00159-1786-412632,bac00a3d-0895-4185-b8bd-61f5f583b084,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00160-1792-37599,9006876d-a8d9-4880-ba96-527fb48269c9,472064f0-0136-48c9-8fac-475cd062c167,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00161-1792-75828,9006876d-a8d9-4880-ba96-527fb48269c9,833c6568-61f3-4979-97da-56b346bf8fdf,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00162-1792-341952,9006876d-a8d9-4880-ba96-527fb48269c9,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00163-1792-376388,9006876d-a8d9-4880-ba96-527fb48269c9,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00164-1792-412632,9006876d-a8d9-4880-ba96-527fb48269c9,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00165-37458-37465,e31817ea-3a37-4bf5-a273-82b9944b91fb,1f50bcac-bdda-49a9-92ea-bcd1fb251c42,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
